中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,32 ms,558 Mbps,71475 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,80 ms,285 Mbps,36556 kB/s
129.146.7.98,443,2a09:bac5:60ec:1173::1bd:d6,US,Los Angeles,隧道,84 ms,68 Mbps,8818 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,27 ms,156 Mbps,19968 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,104 ms,49 Mbps,6342 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,296 Mbps,37990 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,70 ms,46 Mbps,5951 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,48 ms,516 Mbps,66048 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,230 Mbps,29491 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,70 ms,315 Mbps,40345 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,183 Mbps,23449 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,78 ms,339 Mbps,43417 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,101 ms,372 Mbps,47616 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,93 ms,316 Mbps,40448 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,76 ms,33 Mbps,4285 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,127 ms,238 Mbps,30515 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,103 ms,238 Mbps,30515 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,68 ms,354 Mbps,45363 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,12 Mbps,1559 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,119 ms,248 Mbps,31744 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,191 Mbps,24473 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,104 ms,46 Mbps,5964 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,8 ms,686 Mbps,87859 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,81 ms,84 Mbps,10854 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,80 ms,348 Mbps,44544 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,132 ms,202 Mbps,25907 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,250 Mbps,32051 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,292 Mbps,37376 kB/s
138.3.254.39,443,138.3.254.39,,Frankfurt,中转,0 ms,227 Mbps,29081 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,104 ms,278 Mbps,35635 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,95 ms,27 Mbps,3520 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,85 ms,236 Mbps,30310 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,76 ms,427 Mbps,54681 kB/s
141.147.86.56,443,2606:f240:f00:83a7:0:ce76:9cca:735e,US,Frankfurt,隧道,144 ms,240 Mbps,30822 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,101 ms,80 Mbps,10240 kB/s
130.162.184.173,443,130.162.184.173,GB,London,中转,95 ms,12 Mbps,1617 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,119 ms,4 Mbps,583 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,190 ms,120 Mbps,15360 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,125 ms,6 Mbps,769 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,117 ms,36 Mbps,4696 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,108 ms,34 Mbps,4460 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,200 ms,100 Mbps,12902 kB/s
