中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,404 Mbps,51712 kB/s
35.197.23.75,443,34.169.14.20,US,Seattle,隧道,22 ms,912 Mbps,116736 kB/s
35.230.79.26,443,34.169.14.20,US,Seattle,隧道,86 ms,888 Mbps,113664 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,4 ms,697 Mbps,89292 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,46 ms,263 Mbps,33689 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,34 ms,1832 Mbps,234496 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,16 ms,753 Mbps,96460 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,1992 Mbps,254976 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,40 ms,22 Mbps,2825 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,38 ms,1432 Mbps,183296 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,43 ms,696 Mbps,89088 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,686 Mbps,87859 kB/s
155.248.204.33,443,2603:c024:c011:e604:4aea:b4b7:aac5:85ae,US,San Jose,隧道,72 ms,912 Mbps,116736 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,33 ms,77 Mbps,9932 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,327 Mbps,41881 kB/s
74.48.141.167,443,2607:f130:0:103:ff:ff:34c2:8c31,US,Los Angeles,隧道,40 ms,656 Mbps,83968 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,74 ms,280 Mbps,35840 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,109 ms,376 Mbps,48230 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,44 ms,1176 Mbps,150528 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,53 ms,64 Mbps,8230 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,70 ms,46 Mbps,5975 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,149 ms,43 Mbps,5562 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,156 ms,116 Mbps,14950 kB/s
198.46.188.190,443,2a09:bac1:76c0:118::c7:9,US,Buffalo,隧道,82 ms,96 Mbps,12288 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,87 ms,25 Mbps,3308 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,108 Mbps,13824 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,70 ms,19 Mbps,2547 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,113 ms,134 Mbps,17203 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,177 ms,2 Mbps,371 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,169 ms,71 Mbps,9128 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,156 ms,107 Mbps,13721 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,153 ms,99 Mbps,12697 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,131 Mbps,16793 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,133 ms,118 Mbps,15155 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,121 Mbps,15564 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,250 ms,72 Mbps,9238 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,157 ms,42 Mbps,5488 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,155 ms,50 Mbps,6505 kB/s
