中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,42 ms,272 Mbps,34918 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,35 ms,567 Mbps,72601 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,27 ms,1032 Mbps,132096 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,1104 Mbps,141312 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,63 ms,323 Mbps,41369 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,36 ms,558 Mbps,71475 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,31 ms,724 Mbps,92774 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,45 ms,507 Mbps,64921 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,48 ms,1008 Mbps,129024 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::26a:23,US,Los Angeles,隧道,28 ms,114 Mbps,14643 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,49 ms,57 Mbps,7376 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,64 ms,53 Mbps,6837 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,84 ms,15 Mbps,1934 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,44 ms,649 Mbps,83148 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,54 ms,655 Mbps,83865 kB/s
34.82.76.253,443,34.145.7.247,US,Seattle,隧道,36 ms,548 Mbps,70144 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,66 ms,70 Mbps,9087 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,59 ms,382 Mbps,48947 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,82 ms,332 Mbps,42598 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,139 ms,120 Mbps,15462 kB/s
192.18.134.28,443,2a09:bac1:7680:1cf0::4:2e6,US,San Jose,隧道,220 ms,48 Mbps,6227 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,137 ms,36 Mbps,4673 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,64 ms,204 Mbps,26214 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,164 Mbps,21094 kB/s
198.46.188.190,443,2a09:bac5:a5fd:1ed2::312:1c,US,Toronto,隧道,82 ms,119 Mbps,15257 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,136 ms,127 Mbps,16281 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,129 ms,40 Mbps,5222 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,69 ms,12 Mbps,1619 kB/s
64.110.103.69,443,64.110.103.69,,colo.txt:Osaka,中转,0 ms,45 Mbps,5763 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,160 ms,37 Mbps,4810 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,57 ms,394 Mbps,50483 kB/s
168.138.66.11,443,168.138.66.11,CA,Toronto,中转,93 ms,49 Mbps,6321 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,53 ms,59 Mbps,7662 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,175 ms,3 Mbps,389 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,137 ms,128 Mbps,16486 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,137 ms,39 Mbps,5029 kB/s
193.123.32.192,443,2a0b:21c0:100a:1b2:0:6fa5:8c37:75a4,DE,Frankfurt,隧道,138 ms,113 Mbps,14540 kB/s
141.147.111.243,443,2a0b:21c0:1007:c8:0:cbb5:5fcd:2d3b,DE,Frankfurt,隧道,145 ms,128 Mbps,16384 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,136 ms,137 Mbps,17612 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,142 ms,133 Mbps,17100 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,145 ms,137 Mbps,17612 kB/s
158.180.68.56,443,158.180.68.56,KR,Seoul,中转,137 ms,127 Mbps,16281 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,175 ms,35 Mbps,4523 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,245 ms,54 Mbps,6938 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,113 Mbps,14540 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,147 ms,30 Mbps,3849 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,160 ms,100 Mbps,12902 kB/s
47.243.118.63,443,47.243.118.63,HK,Hong Kong,中转,179 ms,7 Mbps,971 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,239 ms,51 Mbps,6556 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,243 ms,51 Mbps,6610 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,239 ms,51 Mbps,6578 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,170 ms,35 Mbps,4523 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,1070 ms,22 Mbps,2833 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,246 ms,51 Mbps,6591 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,179 ms,110 Mbps,14131 kB/s
