中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
8.222.204.128,443,8.222.204.128,SG,Singapore,中转,169 ms,90 Mbps,11571 kB/s
8.213.137.24,443,8.213.137.24,SG,,中转,131 ms,108 Mbps,13824 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,283 ms,42 Mbps,5456 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,25 ms,141 Mbps,18124 kB/s
8.219.198.34,443,8.219.198.34,SG,Singapore,中转,196 ms,86 Mbps,11059 kB/s
141.144.195.21,443,2606:f240:f00:6acf:0:dc73:54ea:d73,US,Frankfurt,隧道,155 ms,100 Mbps,12800 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,27 ms,558 Mbps,71475 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,60 ms,331 Mbps,42393 kB/s
141.145.199.188,443,141.145.199.188,108 Mbps,13824 kB/s
2603:c027:c002:9a00:b670:5cb3:e47d:8c20,,,隧道,0 ms,null Mbps,null kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,123 ms,19 Mbps,2529 kB/s
54.203.85.46,443,204.110.220.52,US,,隧道,129 ms,477 Mbps,61132 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,24 ms,436 Mbps,55808 kB/s
35.183.163.195,443,3.96.184.207,CA,,隧道,74 ms,267 Mbps,34201 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,160 ms,123 Mbps,15769 kB/s
3.68.62.122,443,3.68.128.205,DE,,隧道,220 ms,121 Mbps,15564 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,157 ms,120 Mbps,15360 kB/s
129.151.221.152,443,129.151.221.152,SE,,中转,160 ms,115 Mbps,14745 kB/s
18.185.254.189,443,3.68.128.205,DE,,隧道,158 ms,112 Mbps,14438 kB/s
103.137.63.3,443,111.247.41.18,TW,,隧道,133 ms,140 Mbps,18022 kB/s
3.66.115.225,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,277 ms,112 Mbps,14438 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,156 ms,114 Mbps,14643 kB/s
18.192.93.64,443,3.68.128.205,DE,,隧道,157 ms,114 Mbps,14643 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,14 ms,21 Mbps,2707 kB/s
35.157.240.237,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,161 ms,110 Mbps,14131 kB/s
3.127.55.133,443,3.68.128.205,DE,,隧道,160 ms,105 Mbps,13516 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,2 ms,314 Mbps,40243 kB/s
141.148.233.159,443,98.98.166.58,AE,Frankfurt,隧道,190 ms,105 Mbps,13516 kB/s
8.219.201.8,443,8.219.201.8,SG,Singapore,中转,213 ms,74 Mbps,9509 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,153 ms,30 Mbps,3894 kB/s
144.24.83.39,443,144.24.83.39,KR,Tokyo,中转,131 ms,122 Mbps,15667 kB/s
8.219.198.139,443,8.219.198.139,SG,Singapore,中转,168 ms,73 Mbps,9464 kB/s
158.101.148.105,443,158.101.148.105,JP,Hong Kong,中转,159 ms,41 Mbps,5334 kB/s
192.18.134.28,443,2a09:bac1:7680:1cf0::4:2e6,US,San Jose,隧道,43 ms,56 Mbps,7270 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,202 ms,64 Mbps,8256 kB/s
45.32.25.171,443,45.32.25.171,JP,Tokyo,中转,158 ms,200 Mbps,25702 kB/s
8.222.181.117,443,8.222.181.117,SG,Singapore,中转,169 ms,100 Mbps,12902 kB/s
8.219.4.122,443,8.219.4.122,SG,Singapore,中转,168 ms,88 Mbps,11366 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,73 ms,285 Mbps,36556 kB/s
141.144.232.159,443,141.144.232.159,DE,Frankfurt,中转,152 ms,41 Mbps,5339 kB/s
158.180.68.56,443,158.180.68.56,KR,Seoul,中转,249 ms,131 Mbps,16793 kB/s
8.219.126.240,443,8.219.126.240,SG,Singapore,中转,169 ms,54 Mbps,6986 kB/s
8.219.199.220,443,8.219.199.220,SG,Singapore,中转,169 ms,86 Mbps,11059 kB/s
13.230.34.30,443,13.230.34.30,JP,Tokyo,中转,105 ms,186 Mbps,23859 kB/s
8.210.118.122,443,8.210.118.122,HK,Hong Kong,中转,230 ms,2 Mbps,260 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,77 ms,135 Mbps,17305 kB/s
8.219.190.62,443,8.219.190.62,SG,Singapore,中转,168 ms,69 Mbps,8861 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,18 ms,136 Mbps,17408 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,149 ms,38 Mbps,4887 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,168 ms,62 Mbps,8039 kB/s
47.242.202.230,443,47.242.202.230,HK,Hong Kong,中转,264 ms,70 Mbps,9044 kB/s
172.104.120.67,443,172.104.120.67,JP,Tokyo,中转,209 ms,173 Mbps,22220 kB/s
8.219.237.250,443,8.219.237.250,SG,Singapore,中转,170 ms,121 Mbps,15564 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,60 ms,27 Mbps,3482 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,153 ms,80 Mbps,10342 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,168 ms,87 Mbps,11161 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,173 ms,92 Mbps,11776 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,153 ms,39 Mbps,5114 kB/s
138.2.128.164,443,2606:f240:f00:5a42:0:a4a3:98c9:e3f2,US,Frankfurt,隧道,154 ms,79 Mbps,10137 kB/s
8.219.5.10,443,8.219.5.10,SG,Singapore,中转,168 ms,74 Mbps,9592 kB/s
8.222.226.92,443,8.222.226.92,SG,Singapore,中转,169 ms,71 Mbps,9165 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,150 ms,118 Mbps,15155 kB/s
8.217.49.234,443,8.217.49.234,HK,,中转,255 ms,96 Mbps,12390 kB/s
150.136.61.148,443,2603:c020:4009:349a:e5b2:21c2:5db7:b3d3,US,Ashburn,隧道,154 ms,44 Mbps,5744 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,75 ms,25 Mbps,3303 kB/s
8.222.208.38,443,8.222.208.38,SG,Singapore,中转,169 ms,83 Mbps,10649 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,175 ms,102 Mbps,13107 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,142 ms,41 Mbps,5374 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,39 Mbps,5075 kB/s
143.47.179.247,443,2a0b:21c0:100a:1b5:0:1878:54b8:69e2,DE,Frankfurt,隧道,155 ms,102 Mbps,13107 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,155 ms,99 Mbps,12697 kB/s
130.61.239.203,443,130.61.239.203,DE,Frankfurt,中转,154 ms,55 Mbps,7063 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,153 ms,100 Mbps,12800 kB/s
8.218.204.128,443,8.218.204.128,HK,Hong Kong,中转,175 ms,84 Mbps,10854 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,149 ms,116 Mbps,14848 kB/s
8.219.111.147,443,8.219.111.147,SG,Singapore,中转,279 ms,110 Mbps,14131 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,170 ms,101 Mbps,13004 kB/s
150.230.115.115,443,2606:f240:f00:46c4:0:9f1d:4d50:7f1,US,Frankfurt,隧道,156 ms,76 Mbps,9748 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,176 ms,0 Mbps,35 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,161 ms,44 Mbps,5682 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,208 ms,76 Mbps,9838 kB/s
138.2.15.22,443,2602:ffe4:407:20d9:0:7f7b:da48:685b,SG,Singapore,隧道,172 ms,98 Mbps,12595 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,20 ms,71 Mbps,9173 kB/s
47.245.86.230,443,47.245.86.230,SG,Singapore,中转,168 ms,88 Mbps,11264 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,132 ms,114 Mbps,14643 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,193 ms,94 Mbps,12083 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,149 ms,111 Mbps,14233 kB/s
47.243.173.187,443,47.243.173.187,HK,Hong Kong,中转,248 ms,74 Mbps,9577 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,169 ms,70 Mbps,8995 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,166 ms,25 Mbps,3297 kB/s
8.219.193.202,443,8.219.193.202,SG,Singapore,中转,227 ms,16 Mbps,2080 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,173 ms,62 Mbps,8059 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,140 ms,116 Mbps,14848 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,164 ms,42 Mbps,5461 kB/s
152.67.254.70,443,152.67.254.70,US,San Jose,中转,57 ms,153 Mbps,19660 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,168 ms,52 Mbps,6656 kB/s
158.101.193.246,443,2a0b:21c0:100a:1b7:0:5236:49b0:43f9,DE,Frankfurt,隧道,155 ms,100 Mbps,12800 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,86 ms,252 Mbps,32358 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,285 ms,69 Mbps,8921 kB/s
8.222.164.209,443,8.222.164.209,SG,Singapore,中转,169 ms,2 Mbps,383 kB/s
8.219.144.168,443,8.219.144.168,SG,Singapore,中转,313 ms,65 Mbps,8430 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,51 ms,400 Mbps,51302 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,149 ms,15 Mbps,2017 kB/s
129.159.130.38,443,129.159.130.38,IL,Tel Aviv,中转,188 ms,32 Mbps,4182 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,169 ms,2 Mbps,337 kB/s
143.47.231.64,443,2a0b:21c0:100a:1b6:0:706c:5050:7e2d,DE,Frankfurt,隧道,154 ms,114 Mbps,14643 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,49 ms,1728 Mbps,221184 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,226 ms,48 Mbps,6268 kB/s
66.42.32.115,443,66.42.32.115,JP,Tokyo,中转,179 ms,173 Mbps,22220 kB/s
141.147.190.128,443,141.147.190.128,JP,Tokyo,中转,324 ms,39 Mbps,5105 kB/s
192.9.250.241,443,192.9.250.241,US,,中转,57 ms,7 Mbps,974 kB/s
8.219.159.151,443,8.219.159.151,SG,Singapore,中转,168 ms,92 Mbps,11776 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,74 ms,7 Mbps,973 kB/s
8.218.85.128,443,8.218.85.128,HK,Hong Kong,中转,174 ms,86 Mbps,11059 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,173 ms,0 Mbps,49 kB/s
204.216.218.114,443,204.216.218.114,IT,Milan,中转,164 ms,42 Mbps,5440 kB/s
172.104.127.132,443,172.104.127.132,JP,Tokyo,中转,105 ms,176 Mbps,22630 kB/s
141.148.225.57,443,2a0b:21c0:100a:1b7:0:8f55:853f:7dd,DE,Frankfurt,隧道,155 ms,100 Mbps,12902 kB/s
8.219.170.232,443,8.219.170.232,SG,Singapore,中转,217 ms,76 Mbps,9752 kB/s
8.219.106.156,443,8.219.106.156,SG,Singapore,中转,171 ms,99 Mbps,12697 kB/s
129.150.37.203,443,129.150.37.203,SG,Singapore,中转,167 ms,87 Mbps,11161 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,149 ms,105 Mbps,13516 kB/s
43.205.48.107,443,43.205.48.107,IN,,中转,224 ms,57 Mbps,7399 kB/s
8.219.103.65,443,8.219.103.65,SG,Singapore,中转,169 ms,90 Mbps,11571 kB/s
8.222.137.192,443,8.222.137.192,SG,Singapore,中转,213 ms,85 Mbps,10956 kB/s
8.219.174.142,443,8.219.174.142,SG,Singapore,中转,169 ms,120 Mbps,15462 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,168 ms,75 Mbps,9717 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,149 ms,48 Mbps,6229 kB/s
8.219.248.47,443,8.219.248.47,SG,Singapore,中转,168 ms,94 Mbps,12083 kB/s
103.137.63.2,443,61.224.120.179,TW,,隧道,189 ms,143 Mbps,18329 kB/s
141.147.20.157,443,2606:f240:f00:2be4:0:b7e7:18b1:fced,US,Frankfurt,隧道,153 ms,112 Mbps,14438 kB/s
8.219.210.64,443,8.219.210.64,SG,Singapore,中转,215 ms,72 Mbps,9280 kB/s
152.67.44.30,443,152.67.44.30,BR,Rio de Janeiro,中转,184 ms,38 Mbps,4967 kB/s
129.80.26.68,443,129.80.26.68,US,,中转,72 ms,254 Mbps,32563 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,153 ms,52 Mbps,6779 kB/s
130.61.87.219,443,130.61.87.219,DE,,中转,152 ms,4 Mbps,561 kB/s
193.123.69.77,443,193.123.69.77,AE,,中转,253 ms,23 Mbps,2977 kB/s
158.180.231.216,443,2603:c027:1:5610:e035:d6ae:8635:ee8d,IT,,隧道,164 ms,40 Mbps,5174 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,0 ms,37 Mbps,4796 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,171 ms,0 Mbps,124 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,167 ms,83 Mbps,10649 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,174 ms,0 Mbps,2 kB/s
